labels,text
1,"Isn't population implosion more of a existential crisis facing humanity than over population? I love Matt Damon, wish he'd do sci-fi movies based on real or likely hypothetical situations again. Such as contagion."
1,Great. A film about my downstairs.
1,"Square Cube Law.. but I don't really care, it is a fun idea of a movie."
1,Soooo what happens when a spider comes to visit their town? Lol
1,I see the live-action Pikmin movie is looking great
1,"I love the picture of Paramount, where did you take the photo?"
1,Imagine the sexual possibilities...
1,Shrunk - https://youtu.be/Wn7RE8zycJQ ;D
1,What lol
1,This looks cute. Nice popcorn type movie.
1,WOW WOW WOW
1,that vodka bottle!;)
1,Lol
1,This looks good 😍
1,nice
1,So glad she's back
1,Nicki Minaj looks like a melted Galaxy bar covered in Golden Retriever fur...
1,FILM TUBE new Channel Frequency 💋💋❥❥❥👫\n                            .. 💘😻💋💋
1,I was expecting a real awesome video like taylor to reate a viral buzz but this is shit ! ( ps im a fan so dont get itch bish )
1,Is nobody talking about the fact that Fergie has not aged a day in her life?
1,This sounds like it would be a good ringtone
1,Two women id love to have a 3 some with
1,"Fergie didn't need to put Nicki on the video, by herself she slain it totally, love to hear her rapping too, thumbs up!"
1,I wanted to like this. I really did. Fergie is so much better than this though.
1,It's so surprised
1,Well idk what I just watched buuuuutttt.... tbh i liked Fergie's singing in the bridge and loved it after 3:01 but tbh i really didn't like the chorus.... but nicki slayed in her long ass weave as always <3
1,First Nicki verse in a while that hasn't been hot garbage
1,I love fergie but these lyrics are trash
1,Watch and learn? Damn right she did from Madonna. #GurlPlease
1,sounds  so much like this\n\nhttps://www.youtube.com/watch?v=PKRuEY68BVA
1,Here we go with the ghetto talk and culture. Cultural degeneration is still going strong.
1,really girl? Best cheap video ever!!!
1,wow... cant wait to see them live!!!
1,Fergie's flow much better than  flow of many new rappers
1,Fergie looks so good with that suit and tie <3 she's beautiful
1,Fergie has a video spoectacular i also liked to see how it put enough rhythm to the song and at the same time quite sensuality
1,It was worth the wait \m/
1,"I really like this song!! I like that Nicki had clothes on and looked beautiful. Fergie could have done the same then it would have been a perfect video. Other than that, I like the song a lot."
1,"Life's a movie, let the camera roll\nFast life moving, ain't no going slow\nThat's right, baby, you already know\nYou already know, hope you're ready (ready, steady)\n\nLet it go, get rolled, I just can't hold\nBack and forth 'cause I'm the girl with soul\nAin't controlling effects, so what the heck\nRock the discotheque 'cause this groove is up next\nTease on the camera, freeze while I animate\nI'm no amateur, I'm a laminate\nI'ma assassinate all the imitates\nThen I'ma take a break, and meditate\nHmm, let me think about it\nPut my little noodle on the problem, then I drink about it\nDrink a little, swig a little, sip a little, spill a little\nFeel a little loopy when I get a little tipsy\nBeez got me feeling like a gypsy\nSmoking on that hookah got me feeling like a hippie, trippy\nGone for a minute and you missed me\nNow Fergie back with a bag full of tricksies\n\nLife's a movie, let the camera roll\n\nFast life moving, ain't no going slow\nThat's right, baby, you already know\nYou already know, hope you're ready\nReady, steady, steady, rocking\n\nThis is how we do, this is how we do\nThis is how we do, this is how we do\n\n[Nicki Minaj]\nYo, ayo, let it go, let's go\nI keep a bar like Esco\nI wanna ball, where the nets go?\nI'm on stage, you can stand where the guests go\nBitches is my sons, they don’t wanna leave the nest tho\nThey like, uh, where the ref go?\nI-I got these hoes scared to pass, I got that intercept flow\nI made a movie like Seth Rog\nAnd since I came in the game, they careers on death row\nDamn, I ain't see Meek Millie in a week\nFive shows, made three millie in a week\nYou are now looking at the the best, the elite\nToo bad you can't go and invest in critiques\nI’m thick and petite, tell ‘em quick pick a seat\nI pull up in a Ghost, no sheets, trick or treat\nI know they on E, but I don't give a F, though\nBad attitude, but my pussy is the best, though\n\n[Fergie]\nLife's a movie, let the camera roll\nFast life moving, ain't no going slow\nThat's right, baby, you already know\nYou already know, hope you're ready\nReady, steady, steady, rocking\n\nThis is how we do, this is how we do\nThis is how we do, this is how we do\n\nCome get some, you little bums\nDudes want the cake, but they can't get a crumb\nFrom the original, sexual, visual dope chick and all that good shit\nCharismatic when I'm at it\nWhen I, add it up, I'm mathematic, baby\nTop game, I'm out the attic\nThere you have it, no dramatics, hold the static\nPose for the camera, daddy, I'm vogueing\nBaby, I'm glamorous, and I'm folding\nGrammys and AMAs, I'm holding\nAmazing the way I keep shit frozen\nCool, that's true, got new shoes and a new attitude\nGot my hair did, got a new hairdo\nCome and see me at a venue near you\n\nI said watch me, I said watch me when I drop it\nJust watch and learn, baby, watch and learn, baby\nIt's hot, it burns so I drop it\nOh baby, watch me when I drop it\nYou didn't know I could drop it like that, did you?\nYou didn't know I could drop it like that, did you?\n\nLife's a movie, let the camera roll\nFast life moving, ain't no going slow\nThat's right, baby, you already know\nYou already know, hope you're ready\nReady, steady, steady, rocking\n\nThis is how we do, this is how we do\nThis is how we do, this is how we do\n\n[Nicki Minaj]\nMake some noise for my girl Fergie Ferg"
1,I just love watching  queen of rap
1,Omgd this is a good vídeo!!!!!!
1,nicki is a sexy spice to the  song
1,I actually love this
1,I'd rather a real rapper on this beat to represent It takes two like Kendrick Lamar.
1,Nicki is clothed whoop fergie rap was better
1,Love it.....
1,I missssssseedddddd fergieeeeeeeeeee so much
1,Favorite song 🔥🔥🔥❤️
1,Epic visuals !!! ❤
